电影类别,备案立项号,片名,备案单位,编剧,备案结果,备案地,梗概,公示日期,公示批次名称,备案详细页链接,公示批次链接
故事影片,影剧备字〔2021〕第1578号,出发吧！李享,北京左岸传奇影视文化有限公司,胡逵,同意拍摄,北京市,独自在大都市里艰苦创业的李享为了筹措资金，不得不硬着头皮回老家向母亲借钱，不料却中了母亲的激将法，接手自家的果园，在女友的帮助下，经过重重波折终于完成了产业转型，并最终与母亲相互释怀。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56316,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1532号,创业狂潮,大地时代文化传播（北京）有限公司、工厂大门（天津）影业有限公司,洪泠,同意拍摄,北京市,一个不按常理出牌的草根，一个心思缜密的海归，曹宇和周启航有着截然不同的性格和出生，却将彼此视为互联网创业界最痛恨又欣赏的竞争对手。一系列对决背后，展现了中国热血宏大的创业潮缩影。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56317,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1481号,永远的堡垒,大麦拙诚国际文化传播（北京）有限公司,赵天睿、董俊杰、乔爱宇,同意拍摄,北京市,通过讲述我军红一连的故事，充分展示具有卓绝领导力的中国共产党带领人民不断走向胜利的道路上付出巨大的牺牲和所取得巨大的胜利。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56318,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1527号,那年的秋天,感动人生（北京）文化有限公司,李广明,同意拍摄,北京市,主人公唐月在上高中期间经历的一些事情，因为自身原因引发的矛盾造成了悲剧的发生，之后最终反思自己犯下的错误，决定重新开始专注于学习，走上正确的人生道路。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56319,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1651号,是谁让岁月静好,国廉文化集团有限公司,马赛,同意拍摄,北京市,陈国辉、王文慧夫妇在汉阴县党支部工作，兢兢业业、恪尽职守。用实际行动完美的展现一个优秀模范党员的品质。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56320,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1581号,月明梨花上,汉乐映画（北京）影业有限公司,洪帆,同意拍摄,北京市,侯玉兰十八岁参军，复员后又支边新疆，风风火火把一辈子热情精力全都奉献给了工作和身边每个人，自己却一直单身。退休后被已成家的养子接到了北京，老战友老同事都说她有福气，玉兰却为自己的身后事忧心忡忡……,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56321,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1539号,穿越魔鬼城,和美影业有限公司,刘昊岩、米酒,同意拍摄,北京市,1954年，一支8人组成的女子勘探队深入沙漠勘探石油，危险重重下，女孩们勇敢地与恶劣天气和地质环境作斗争，为了保护珍贵资料能够准确传达回大部队，女孩们献出了宝贵的生命。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56322,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1660号,星期六,华夏太禾集团有限公司,王统,同意拍摄,北京市,丧偶父亲王今夕，把儿子王凯抚养成人时却发现得了阿尔茨海默症，儿子有能力报恩父亲时父亲却不认识儿子，影片以“礼拜六”父亲等儿子回家贯穿全片体现亲情的无私和伟大，感召我们及时行孝多陪伴父母别子欲养而亲不待,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56323,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1669号,鲤鱼,华兴艺合国际文化发展（北京）有限公司,李华彤,同意拍摄,北京市,一对中年夫妇，妻子患了绝症，丈夫既要照顾两个孩子，还要努力挣钱负担妻子高额的治疗费用。在一次飞车赛中出了事故，高位截瘫。妻子毅然担起了重任，支撑起了这个患难家庭。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56324,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1557号,波涛如怒,华影银河国际影视文化（北京）有限公司,李柯,同意拍摄,北京市,本影片讲述了明朝末年一伙海盗流窜至沿海渔村作恶。我沿海民众与当地驻军同仇敌忾、团结一心、无谓牺牲，共同抵抗海盗的英勇故事。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56325,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1558号,踏虎屠龙,华影银河国际影视文化（北京）有限公司,李柯,同意拍摄,北京市,侠女东方燕为追查被匪徒劫掠的儿子及多名失踪儿童的下落，无畏强敌、独闯虎穴龙潭与众多匪徒展开搏命厮杀，她在查案的同时发现了一个惊天的阴谋。东方燕联合正义之士最终救出了全部儿童并严惩了恶人。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56326,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1655号,微光闪耀,领高红承教育科技有限公司,邱琦琦,同意拍摄,北京市,王哲陪爷爷体检，得知爷爷不久人世，爷爷却又未完成的愿望--把家乡的特产卖出去，帮乡亲们致富。在这之中他们被一股奇妙的情感和精神链接在了一起，村里的人兴奋地走出山沟，奔向希望与未来。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56327,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1653号,云上摇滚,美丽雨文化传媒（北京）有限公司,成孝湜,同意拍摄,北京市,师大音乐系毕业的林明，迷茫在音乐生涯的十字路口。心灰意冷的他抱着把吉他来到贵州海拔最高的云上小学，这所贫困山区的希望小学给了他新的希望，第一支由孩子们组成的摇滚乐队成立了。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56328,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1693号,断翎逐仇,盛尚传媒广告（北京）有限公司,陆威,同意拍摄,北京市,兰儿目睹了一场对父亲及朋友的谋杀。由于是唯一的目击者，她成了必须被杀掉灭口的对象。在父亲的兄弟的帮助下，她惊险逃过了多次追杀。最终，长大成人的兰儿干掉坏人罗洪甫，替父亲报了仇。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56329,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1564号,拳如我心,天海世纪（北京）影视传媒有限公司,王一楠,同意拍摄,北京市,外卖骑手耿直的真实身份是一家拳馆的老板，在一场比赛因对手设局而失利。为重拾信心和找回拳馆名誉，耿直在朋友和前辈帮助下开始训练。通过一系列比赛和考验，耿直击败怀有不良居心的对手，夺回了名誉和地位。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56330,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1541号,我的实习老师,鑫奕祥龙国际文化传媒（北京）有限公司,季明杰,同意拍摄,北京市,吕霞和同学陈红一起到一所专门从事问题少年教育的五十二中实习。实习结束，当吕霞准备离开的时候他们全体剃了光头，决心洗心革面，重新做一名好学生。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56331,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1642号,战胜,星光灿烂影业（北京）有限公司,魏楠,同意拍摄,北京市,诸墨时期，东闻王与西吕王一场大战，最终闻王兵败身死。闻王门客廉起，自此踏上了为主报仇之路。历经艰难险阻，廉起逐渐接近了复仇对象吕王。但在这一过程中，他开始慢慢理解到忠义的真谛.,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56332,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1563号,精灵城杀人事件,中森旅游文化有限公司,辛华,同意拍摄,北京市,人类开始了星际大开发，林森公司申请建设了精灵城，人类在精灵城里可以享受美景，纸醉金迷，但一系列的案件慢慢暴露出了很多问题。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56333,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1540号,佳偶天成,中影誉都文化传媒（北京）有限公司,贾延鹏,同意拍摄,北京市,薛寻义为救大臣之女误杀尚书之子，其母要求判官处决薛。丫鬟谎称薛是大臣女婿，判官听信改判邀功。大臣为保全密信判官让其除掉薛。丫鬟偷梁换柱，改了书信内容，让全天下知晓大臣高调认婿，惊动皇帝赐婚，阖家欢乐。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56334,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1671号,白羽之光,自由影业（北京）有限公司,唐宁,同意拍摄,北京市,《白羽之光》描写了天才羽毛球手余晓光因为与父亲的决裂而放弃羽毛球运动，大学里遇到了一群对羽毛球极度热爱的朋友，在朋友们的关心和爱护之下，余晓光重拾球拍，再返球场，最后终于找回了自我，找回了集体的故事。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56335,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1572号,静夏如歌,凤九影业（平潭）有限公司,赵锐,同意拍摄,福建省,十年前逃婚离家出走的觉启与现任妻子离婚要把六岁的儿子小宇送到大哥觉生家暂住一个夏天，他才知道当年逃婚抛下的女人正是如今觉生的妻子凤芝。觉启、觉生、小宇和凤芝在这样一个夏天每个人面对生活都在寻找自己答案,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56336,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1574号,今日我独行,福建省月氏影业有限公司,唐明智,同意拍摄,福建省,影片讲述了一位中年男人为了完成亡妻遗愿，在前往亡妻故乡的旅程中与许多不同地方的人相遇而发生的一系列故事,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56337,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1575号,绿皮车书店,福建省月氏影业有限公司,唐明智,同意拍摄,福建省,故事讲述了单身女人宋如意在丈夫生病去世后，重新回到丈夫的故乡，顶住周围人的反对在小镇上开书店，帮助孩子们学会阅读和写作的故事,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56338,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1721号,田园午后静谧的阳光,福建省月氏影业有限公司,唐明智,同意拍摄,福建省,讲述了一对老夫老妻离开城市，搬到乡下故居，一起种菜，一起饲养小动物，相濡以沫、无比恩爱、互相搀扶一起度过晚年的故事,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56339,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1591号,以太：你是琉璃,金文俊影业（厦门）有限公司,金文俊,同意拍摄,福建省,孤僻的大学新生高翔在初入校园时邂逅了校友炎左。当两人互生情愫时，却发现于炎左早已在多年前离世。为寻回所爱，高翔需借助“神明的指引”，去修正那条被修改的时间线。但这会让对方存在过的记忆，被彻底抹去。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56340,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1625号,潜梦特攻队,金文俊影业（厦门）有限公司,金文俊,同意拍摄,福建省,一个天赋异禀的心理学博士为赴昔日同窗之约回到故土；不料迎接他的却是一场由一众旧友精心布局的催眠大戏。于是乎，一场关于少年旧梦与故乡热土的奇幻旅程，在充满烟火气的梦境中，缓缓拉开序幕。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56341,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1590号,爱你如初,晋江盛奇阳光文化传媒有限公司,孙铖,同意拍摄,福建省,台湾人吴建业回闽南老家祭祖，得知小吃店的老板蔡晓萍因摔伤而失去记忆，决定用余生去陪伴和照顾蔡晓萍，因为蔡晓萍是吴建业少年时跟随父亲回老家祭祖时偷偷爱上的女孩，是吴建业生命中难以忘怀的初恋。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56342,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1633号,爱不远去,京唐儒意（厦门）影业有限公司,胡绍祥,同意拍摄,福建省,讲述了女画家霍雅兰.舞蹈演员周雪莲和摄影师高天启的爱情故事，高天启在送霍雅兰赴法留学的路上出了车祸，导致失明失忆。身患癌症的周雪莲巡演回来，离世后将眼角膜捐献给高天启，霍雅兰归来，唤醒了高天启的记忆,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56343,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1517号,蓝眼泪陌路无期,蓝眼泪（福建）影视投资有限公司、福建聚鼎文化传媒有限公司,吴鹏雄,同意拍摄,福建省,为实现儿时对祖母的承诺，吴鹏独自一人骑行摩托跨越中国、老挝、、柬埔寨、泰国，前往邓丽君小姐事逝世地清迈。途中与正准备轻生，身患克氏综合症的中泰混血（台湾）Lisa发生的一段各自救赎的奇妙之旅。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56344,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1534号,交易游戏,龙禾上古（厦门）影业有限公司,李思臻、梁诗然,同意拍摄,福建省,以整天只爱花天酒地，吃喝玩乐的富二代张承责到柬甫寨为父亲卖楼的故事为主线，在这过程中遇到不同的住户，了解生活的不易。亦学会如何去承担责任，做一个有担当的人。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56345,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1589号,疯狂的补习班,平潭疯狂影视传媒有限公司,韩秀明、周群、卢立祥,同意拍摄,福建省,程凤英一心希望自己的儿子成材，不惜一切代价给儿子寻找各种补习班。然而这样的做法不仅让自己疲于奔命，也让自己的老公和儿子都随着身心疲惫。在不断追寻的过程中，程凤英渐渐明白了什么才是真正的补习班。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56346,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1549号,长风破浪,七曜一九一（厦门）影视传媒有限公司,张弛、赵默言,同意拍摄,福建省,八个男人带着对大海的无限热爱和勇敢拼搏的精神，驾驶帆船从厦门出发，不畏险阻，携手并进，经过316天，完成了中国航海史上第一次沿地球地理形状绕行一周的壮举。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56347,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1723号,波涛汹涌,泉州嘉华盛视文化传播有限公司,王少武,同意拍摄,福建省,董海波得了重病，自感不久人世就安排好自己的身后事，并决定在告别人世前完成自己的计划，可是世事难料一切不是他所想象的那样。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56348,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1694号,奇迹舞社,厦门达文西影业有限公司,陈南竹,同意拍摄,福建省,本片通过塑造练习街舞的King、热爱芭蕾舞的桂小雨，还有团结互助的“奇迹舞社”成员等一系列年轻人形象，歌颂理想，歌颂爱情，歌颂美好生活，视角平实、故事写实而感人，充满励志色彩，具有寓教于乐的青春气息。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56349,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1535号,绝世神功,厦门海福瑞东影视文化传媒有限公司,宋海东,同意拍摄,福建省,该电影讲述了民国早期，有一位青年郝艺爱上女神谢雨佳，却得罪了黑帮高手，他以绝世武功和黑帮展开大战的故事,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56350,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1632号,功夫迷城,厦门海福瑞东影视文化传媒有限公司,宋海东,同意拍摄,福建省,八卦连环掌高手董泽海准备来到广州开设武馆，却卷入一起商人被杀案之中。于是董泽海历经曲折，一番追查，最后终于探明真相！,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56351,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1475号,六级风,厦门纪实电影制片厂有限公司,齐桐,同意拍摄,福建省,究竟是安全事故，还是天气意外呢？被告和原告都是受害者，不管谁胜诉或者败诉，都没有一个胜利者.最后，靠一场爱心众筹，圆满化解了彼此矛盾。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56352,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1630号,小城故事,厦门蓝火焰影视股份有限公司,卓建荣,同意拍摄,福建省,受资助的宁夏姑娘在完成学业后决定找到资助她的人报恩，在寻找恩人的过程中领悟扶贫是一件不计回报的事，她领悟到恩人不需要回报，传递精神才是最好结果，所以苗苗决定回乡建设，帮助更多人，让自己的家乡脱贫脱困。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56353,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1635号,火星男孩,厦门六十一影视传媒有限公司,管萌,同意拍摄,福建省,孤单的11岁男孩意外开启大脑潜能，与单亲妈妈一起踏上脑力竞赛的冒险旅程，成为备受瞩目的“火星男孩”，这不仅改变了母子的命运，也让他们学会了爱。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56354,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1515号,他们都在看,厦门尚好光阴影视传媒有限公司,钟平红,同意拍摄,福建省,老妇人细眉受村民信任，常年居住照看村中老宅。细眉心中愿望，希望孙儿阿智能完成已故小儿的梦想：考上大学并出人头地。无奈孙子沉迷画画，遭全家反对。在细眉的支持下，阿智的绘画才华被看见，并助力老宅焕发新生命,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56355,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1576号,屋顶上的风狮爷,厦门五福千祥影视文化传媒有限公司,龙樱,同意拍摄,福建省,围绕着一年一度九日山的祁风仪典，傅半城、蔡亚光熙、林沧浯三位老人与几位年轻人在风狮爷雕刻、布偶戏、飞梅刺绣等闽南泉州传统文化技艺的传承与创新上发生的感人故事。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56356,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1649号,新村喜事,厦门信土文化传媒有限公司,胡甜,同意拍摄,福建省,本片讲述了大学生村官杨英回到家乡推广落实“三位一体”农村综合合作改革，帮助村民实现新型农村经济改革，改善家乡环境的故事。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56357,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
